"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"868000f1-f8ff-410e-933e-e563ad0e3544","cts-import.tei.xml","Ἀθήνη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[71]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[71]::41","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Athena","","",""
"0e36d5d9-a796-4da8-8f61-6f0edd478cb8","cts-import.tei.xml","Ἠῶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[72]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[72]::38","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Eos","","",""
"433a1c32-ada5-45b7-8270-51cc2cfb60c0","cts-import.tei.xml","Ὠκεανῷ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[73]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[73]::17","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Oceanus","","",""
"541ede2c-1c2b-450f-82cf-a2ba0023978a","cts-import.tei.xml","Ἠῶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[75]::27;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[75]::29","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Eos","","",""
"a9c309f3-1ef8-45a1-94c3-3e3e8baa99a9","cts-import.tei.xml","Ὀδυσσεύς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[76]::59;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[76]::67","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"3cf38f0b-a483-4f98-9419-e66e28597ff2","cts-import.tei.xml","Τειρεσίαο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[19]/l[4]::27;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[19]/l[4]::36","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Tiresias","","",""
"1c4305c2-ca0a-4c10-9db5-f314b3d89420","cts-import.tei.xml","Ἄϊδος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[19]/l[5]::30;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[19]/l[5]::35","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Hades","","",""
"1fb888d7-e393-4a65-a42c-bc442939f182","cts-import.tei.xml","Πηνελόπεια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[77]::31;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[77]::41","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Penelope","","",""
"641bba61-3f59-4e49-9c14-eda8ccad3ab6","cts-import.tei.xml","Ὀδυσσεύς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[78]::57;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[78]::65","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"ed5d375b-ae27-4bd9-8bcb-0d1c837e8330","cts-import.tei.xml","Ποσειδάωνι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[21]/l[14]::18;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[21]/l[14]::28","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Poseidon","","",""
"e176c639-c803-4f9a-8f50-2ecda2ecc7b8","cts-import.tei.xml","Πηνελόπεια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[79]::31;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[79]::41","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Penelope","","",""
"683b7ecd-a3c7-40e2-8703-6cee747c1377","cts-import.tei.xml","Τηλέμαχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[89]::6;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[89]::15","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Telemachus","","",""
