"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"37bfbfba-3c10-420b-86a1-effd89435d0b","cts-import.tei.xml","Αἰγίσθοιο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[22]::8;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[22]::17","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Aegisthus","","",""
"be32de28-09d8-4a9d-b5fd-3d310eaaede3","cts-import.tei.xml","Πηλεΐωνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[23]::28;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[23]::37","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Peleus","","",""
"3fee084a-a7a1-46ab-8123-27be478a6e2f","cts-import.tei.xml","Ἀτρεΐδη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[1]::7","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Atreus","","",""
"6e6a3a07-c5d6-409b-9b50-f22ee0fb170f","cts-import.tei.xml","Διὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[1]::28;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[1]::31","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Zeus","","",""
"db124cfc-1836-490e-9c61-754344bf4ebe","cts-import.tei.xml","Τρώων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[4]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[4]::14","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","","",""
"a5bc3160-ccd2-4c20-bd02-9e4ebda0b8a3","cts-import.tei.xml","Ἀχαιοί","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[4]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[4]::41","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"8b3d6286-29f2-4743-89ad-3a0278636b87","cts-import.tei.xml","Τρώων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[8]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[8]::14","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","","",""
"4e9ebd03-3c52-49c5-926f-8ac10fbafa86","cts-import.tei.xml","Παναχαιοί","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[9]::31;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[1]/l[9]::40","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"6a68b2d3-5dc4-48dc-8750-03dfa1505963","cts-import.tei.xml","Ἀτρείδαο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[24]::29;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[24]::37","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Atreus","","",""
"5b10b453-233f-41ca-ba30-f3d9ac65e86b","cts-import.tei.xml","Πηλέος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[1]::6;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[1]::12","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Peleus","","",""
"3c6e0750-e3f2-490d-b40d-865633772f60","cts-import.tei.xml","Ἀχιλλεῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[1]::34;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[1]::41","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Achilles","","",""
"8ad9b80d-eb9b-4e05-bbdd-6d92188bf9d3","cts-import.tei.xml","Τροίῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[2]::12;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[2]::17","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","","",""
"369bad8f-c077-4308-b871-0f46ca21c012","cts-import.tei.xml","Ἄργεος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[2]::23;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[2]::29","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"0e3b96ae-a845-4748-b786-204c0af13d78","cts-import.tei.xml","Τρώων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[3]::10;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[3]::15","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","","",""
"d6227a82-118c-4ee6-ab93-d1218e7ec49f","cts-import.tei.xml","Ἀχαιῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[3]::20;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[3]::26","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"e73ca554-2a2d-4b10-bd08-97e74c0a54d7","cts-import.tei.xml","Ζεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[7]::26;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[7]::30","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Zeus","","",""
"0b2dfa43-c6ee-454c-8de8-634e7f34ad4f","cts-import.tei.xml","Δαναοὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[11]::18;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[11]::24","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"27196c23-cb7f-4757-a703-a47adfce0ecc","cts-import.tei.xml","Ἀχαιούς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[14]::38;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[14]::45","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"04e0fbce-40ce-48bb-b4df-7fa5c60e4423","cts-import.tei.xml","Νέστωρ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[17]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[17]::6","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Nestor_(mythology)","","",""
"e4bca2c6-e8c7-4d99-b03a-5c1de7694ee4","cts-import.tei.xml","Ἀργεῖοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/q[1]/l[1]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/q[1]/l[1]::16","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"5bb539c2-df9b-4b5d-902e-070232d48764","cts-import.tei.xml","Ἀχαιῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/q[1]/l[1]::61;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/q[1]/l[1]::67","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"9e8b8d4b-a65a-47af-818a-3f5996e70f5c","cts-import.tei.xml","Ἀχαιοί","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[19]::61;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[19]::67","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"4b6b5cf5-699e-4411-bc40-0d047c203f08","cts-import.tei.xml","Μοῦσαι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[22]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[22]::6","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Muses","","",""
"ef7ded16-487e-4978-8afb-47fe957281a9","cts-import.tei.xml","Ἀργείων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[24]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[24]::7","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"2e0b1c38-fa18-494f-a27b-931c2991b84e","cts-import.tei.xml","Μοῦσα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[24]::27;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[24]::32","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Muses","","",""
"fe8a7082-fa13-43f4-811a-ae03af9f407b","cts-import.tei.xml","Ἀχαιοὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[30]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[30]::42","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"ed6e01d1-4f7d-4424-b9a5-9c4f9300b411","cts-import.tei.xml","Ἡφαίστοιο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[33]::29;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[33]::38","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Hephaestus","","",""
"ecfa3795-eff1-43f2-a6b7-b0de4c218712","cts-import.tei.xml","Ἀχιλλεῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[34]::34;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[34]::41","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Achilles","","",""
"4949ab1a-c21d-444b-a3d3-eab8311b5563","cts-import.tei.xml","Διωνύσοιο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[36]::19;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[36]::28","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Dionysus","","",""
"2ead4910-85ed-4d72-a067-96f8e096410a","cts-import.tei.xml","Ἡφαίστοιο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[37]::34;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[37]::43","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Hephaestus","","",""
"2bf15464-3c6e-4a7e-bf4e-96da76412db8","cts-import.tei.xml","Ἀχιλλεῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[38]::38;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[38]::45","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Achilles","","",""
"d4c85bf5-8664-4678-9232-5d0fa1b7a3c2","cts-import.tei.xml","Πατρόκλοιο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[39]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[39]::19","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Patroclus","","",""
"6681d5ab-a791-4595-af3d-2ac784b0dae5","cts-import.tei.xml","Ἀντιλόχοιο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[40]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[40]::19","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Antilochus","","",""
"df7dd285-5e2f-4778-970e-d0d6cc2a7f80","cts-import.tei.xml","Πάτροκλόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[41]::23;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[41]::32","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Patroclus","","",""
"3d88426e-79ab-416c-815c-1a4b7b75c353","cts-import.tei.xml","Ἀργείων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[43]::8;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[43]::15","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"9a63aab2-8ae3-4d64-abc5-515235bd1878","cts-import.tei.xml","Ἑλλησπόντῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[44]::31;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[44]::41","PLACE","http://geo-kima.org/place/3584","Dardanelles Strait (Turkey)","","","","","VERIFIED","","","",""
"9475ffa0-60f6-429c-86fd-c3e4ad1a0473","cts-import.tei.xml","Ἀχαιῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[48]::31;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[48]::37","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"9435ad92-3d1d-4ca3-806e-0b6d72fe2b51","cts-import.tei.xml","Θέτις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[54]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[54]::16","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Thetis","","",""
"4be853a2-bc73-4df7-aa7e-17ba9ba5dca8","cts-import.tei.xml","Ἀχιλλεῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[56]::43;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[56]::50","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Achilles","","",""
"9af5994a-d525-4d75-8c85-1e9ff99fd6b2","cts-import.tei.xml","Ζεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[58]::17;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[58]::21","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Zeus","","",""
"9ba22acd-b317-4926-9886-30dde7d6efd4","cts-import.tei.xml","Αἰγίσθου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[59]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[2]/l[59]::8","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Aegisthus","","",""
"9d164b75-7d2b-43be-9213-5fc7c2346a69","cts-import.tei.xml","Ὀδυσῆϊ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[27]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[27]::30","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"a362a90f-b11e-46c5-91dc-199063235d53","cts-import.tei.xml","Ἀγαμέμνονος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[29]::13;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[29]::24","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Agamemnon","","",""
"785f1fed-de82-4683-a0ac-99f5cdec77cc","cts-import.tei.xml","Ἀτρεΐδαο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[29]::25;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[29]::33","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Atreus","","",""
"48db990b-a683-4fb3-aff5-5497f90c88cf","cts-import.tei.xml","Ἀμφιμέδοντα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[30]::32;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[30]::43","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Amphimedon","","",""
"d528bef9-0291-4ae7-adec-f021103f6d9b","cts-import.tei.xml","Ἰθάκῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[31]::18;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[31]::23","PLACE","http://pleiades.stoa.org/places/530906","Ithaca Ins.|Ithaca|Ithaca, Ithaca|Ithaca Ins., Ithaca","-0750/0640","38.44193","20.638399","island,settlement","VERIFIED","","","",""
"e4ba9342-c741-4317-a381-8b456236ed21","cts-import.tei.xml","Ἀτρεΐδαο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[32]::29;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[32]::37","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Atreus","","",""
"2955e14f-a75d-4566-b0cc-870412406304","cts-import.tei.xml","Ἀμφίμεδον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[1]::9","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Amphimedon","","",""
"0c37b9f3-1de6-4815-b5e6-a9d6ef08a658","cts-import.tei.xml","Ποσειδάων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[4]::17;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[4]::26","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Poseidon","","",""
"84aa0552-21d2-418b-9820-7a39cb60af57","cts-import.tei.xml","Ὀδυσῆα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[11]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[11]::15","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"5a53f82d-6fa0-4e2d-b697-49c594639460","cts-import.tei.xml","Μενελάῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[11]::28;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[11]::35","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"fab188c7-2573-41ce-8687-1bae4c59d888","cts-import.tei.xml","Ἴλιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[12]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[12]::5","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","","",""
"fbc08224-cd6c-4bcb-a3ee-2da42b1d206d","cts-import.tei.xml","Ὀδυσσῆα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[14]::21;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[3]/l[14]::28","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"5136ece4-0e16-4315-8dad-8a5bd0b368f1","cts-import.tei.xml","Ἀμφιμέδοντος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[33]::29;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[33]::41","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Amphimedon","","",""
"6956efaf-2e43-4673-94f7-1b3525714365","cts-import.tei.xml","Ἀτρεΐδη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/l[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/l[1]::7","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Atreus","","",""
"044faaec-a915-42f1-8d13-0adb8cea72ff","cts-import.tei.xml","Ἀγάμεμνον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/l[1]::29;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/l[1]::38","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Agamemnon","","",""
"93427640-60d3-494e-b57d-d13cdf01bc09","cts-import.tei.xml","Ὀδυσσῆος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/l[5]::8;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/l[5]::16","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"d2db3b03-614e-4510-ae8e-92325032d847","cts-import.tei.xml","Ὀδυσσεύς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/q[1]/l[1]::62;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/q[1]/l[1]::70","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"d76e274d-36b5-4a68-ab96-c847bb121cf3","cts-import.tei.xml","Λαέρτῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/q[1]/l[4]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/q[1]/l[4]::6","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Laertes","","",""
"4993c98d-a017-4dac-97d8-1c472c559755","cts-import.tei.xml","Ἀχαιϊάδων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/q[1]/l[6]::22;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[4]/q[1]/l[6]::31","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
