AKK	ENG	Frequency
mu-na-ru	dedicated	1
szabra-e2-ka-ni	her estate administrator	1
isz-t up-dingir	Išṭup-ilum	1
en-men-an-na-ka-sze3	Enmenana	1
nam-ti	for life	1
ki -ka-sze3	of	1
a-ga-de3	Agade	1
dingir	god	1
na-ra-am- d suen d	of Naram-Sin	1
nam-ti	life for	1
a-sug-gesz-du3-a-ka-ra	of Asuggešdua	1
d nin-gubalag	To Ningubalag	1
