AKK	ENG	Frequency
u-sa-sa3-ku -ni#	shall remove	1
REC169	battles	1
da-num2	mighty	1
LUGAL	king	1
ki-ib-ra- tim	of world quarters	1
ar-ba-im	four	1
ša-ir	victor	1
1 u@c la2 1 aš	nine	1
in	during	1
su4 -a	this	1
MU	year	1
1 aš	one	1
a-na	to	1
d en-lil2	Enlil	1
A MU RU	he dedicated	1
ša	who	1
DUB	inscription	1
na-ra-am- d suen#	Narām-Sîn	1
