AKK	ENG	Frequency
ki-is -ri-su	portions	1
qu3-ra-dum	hero	1
_ma-na#	month	1
ku3-babbar	_payment	1
isz-te4	single	1
ma-ba-lum- d da-gan	s for Mabalum-Dagan	1
im-hur	medicines	1
en-ma	from	1
a-na	to	1
_mu	_of water	1
e3-qa2-bi	I say	1
at-ta2	Why	1
_ARAD2	_slave	1
u2-ta2-ah	additional payment	1
a-na-ku8	I	1
6 disz	6	1
1/2 asz@c	1/2	1
