AKK	ENG	Frequency
ŠE	grain	3
SÌLA	liters	2
be -lí	lord	1
ITI	month	1
i-dì-èr-ra	Iddin-Erra	1
a-na	to	1
me-ság	Mesag	1
135 GUR 25	32 425	1
420	100 800	1
i-šar-be-lí	Ishar-Beli	1
555 GUR 25	133 225	1
MU	Year	1
7	7	1
LUGAL	king	1
3+ 3	3 +	1
ki-ma	while	1
si -tum	remainder	1
ù	as well as	1
ŠU NÍGIN	total	1
še š-mu	Sheshmu	1
si -tum-ma	rest	1
ar-hi-is	Look here	1
ŠE BA	rations	1
ku -ti-ù m	Gutians	1
en-ma	Thus	1
