AKK	ENG	Frequency
kur	land	3
ma-da	together	2
u3	and	2
bala-a-ri	other side	1
x-x-la ki	-la	1
pu-uš ki	Puš	1
eb-la ki	Ebla	1
ma-ri2 ki	Mari	1
tu-tu-ul ki	Tuttul	1
ma-a-	Ma-	1
ur-gi4-iš ki	Urkiš	1
mu-x-gi4-iš	Mukiš	1
-NI- d iškur	-Adad	1
geš erin	cedars	1
a-bar-nu-um ki	Abarnum	1
a- ab-ba	of sea	1
šubur-ra	Subartu	1
ma2-gan ki	Magan	1
ma-da-bi	its provinces	1
bi ma-da-	its provinces	1
gaba-gaba	shores	1
a-ab-ba	of Sea	1
igi-nim-ma	Upper	1
ma-ha-zu- um ki	Maḫazum	1
