AKK	ENG	Frequency
u3	and	2
_lugal	_king	2
ib-ni	he built	1
ar-ba-im	four	1
_dingir	_god	1
ma-ti-szu	of his country	1
da-num2	mighty	1
uri5 ki	of Ur	1
ki-ib-ra-tim	of world quarters	1
i3-nu	when	1
bi2-ru-tam2	embankment	1
ma-at	countries	1
ki-masz ki	of Kimaš	1
hu-ur-tim ki	Hurtim	1
u3-ha-li-qu2-na	he obliterated	1
hi-ri-tam2	ditch	1
isz-ku-un	he created	1
d szul-gi	Šulgi	1
