AKK	ENG	Frequency
ma-ri2 ki	of Mari	2
_szagina	_military governor	2
ib-ni	built	1
d lugal-ma-tim	of Bel-mātim	1
_e2	_temple	1
_dumu_-su	his son	1
isz-t , up-dingir	Ištup-Ilum	1
isz-ma2- d da-gan	Išma-Dagan	1
