AKK	ENG	Frequency
DUMU MUNUS-su2	his daughter	1
d suen	of Sin	1
BALAG DI	harpist	1
li-pu-uš-ia3-a-um	Lipuš-ia um	1
tu-tu ki	of Tutu	1
ENSI	governor	1
na-bi2-ul3-maš	Nabi-Ulmaš	1
da-nim	mighty	1
na-ra-am- d suen	of Naram-Sin	1
DUMU	son	1
