AKK	ENG	Frequency
sa-du2-i3	mountain	2
A MU RU	he dedicated	1
a-na	to	1
iš-pu-uk	he heaped up	1
a-na	for	1
im-	they	1
REC169	battle	1
ip-hu-ru-nim-ma	assembled together	1
lu-lu-bi-im ki	of Lullubum	1
si-dur-	Sidur-x	1
da-num2	mighty	1
d na-ra-am- d suen	Naram-Sin	1
