AKK	ENG	Frequency
ki	in	2
a-na	to	2
mu-da-e	commands	1
nibru	Nippur	1
_kaskal	_holding	1
_lu2	_should	1
qi2-bi-ma	I know	1
a-hi	Altogether	1
ma-an-num2	for everyone	1
a-hi	together	1
li-di3-in	day after tomorrow	1
i-hu-ur- mar-tu	Ihurmartu	1
2 asz@c	2	1
zu-zu	Zuzu	1
li-na-asz2	Linash	1
en-ma	From	1
