"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"77eeba54-f98a-44e7-8432-55c56d2d2211","herodotus_book-2.xml","Κύρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::17;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::22","PERSON","","","","","","","","Cyrus|person","","",""
"ffce82ba-3119-480b-9f9f-5523cf092fab","herodotus_book-2.xml","Καμβύσης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::46;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::54","PERSON","","","","","","","","Cambyses|person","","",""
"f3c61805-347f-4568-acad-457854b84ba8","herodotus_book-2.xml","Κύρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::56;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::61","PERSON","","","","","","","","Cyrus|person","","",""
"ae9b3143-f6d3-427e-92e4-0cf950898dc2","herodotus_book-2.xml","Κασσανδάνης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::75;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::86","PERSON","","","","","","","","Cassandane|person","","",""
"ae478a60-7950-4892-90c3-4b647245e0dc","herodotus_book-2.xml","Φαρνάσπεω","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::91;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::100","PERSON","","","","","","","","Pharnaspes|person","","",""
"406be29a-9ab2-4cc3-aa2e-604b77c0fd1b","herodotus_book-2.xml","Κῦρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::130;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::135","PERSON","","","","","","","","Cyrus|person","","",""
"d2158ea6-8469-4563-8dcb-c76c6f10c881","herodotus_book-2.xml","Κύρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::37;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::42","PERSON","","","","","","","","Cyrus|person","","",""
"cc10a382-a6a8-4a1f-8fa2-3a1bc0045485","herodotus_book-2.xml","Καμβύσης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::43;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::51","PERSON","","","","","","","","Cambyses|person","","",""
"4898f661-cf91-41cf-a264-11a9267a87c9","herodotus_book-2.xml","Ἴωνας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::52;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::57","PLACE","http://pleiades.stoa.org/places/550597","Ionia (region)","-0750/0640","38.258572855555556","27.36601213333333","region","VERIFIED","collective|ethnic","","",""
"08ae91a5-d56d-4f13-b42c-22d64d6834e2","herodotus_book-2.xml","Αἰολέας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::66;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::73","PLACE","http://pleiades.stoa.org/places/550406","Aeolis","-0750/0300","38.846442875","26.950801749999997","region","VERIFIED","collective|ethnic","","",""
"809ba269-a04a-45e3-9683-b5ac0dd808d6","herodotus_book-2.xml","Αἴγυπτον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::118;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::126","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"fb520478-3ad3-47a7-a197-e4fb2fad686b","herodotus_book-2.xml","Ἑλλήνων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::189;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::196","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","collective|ethnic","","",""
"53d77d1c-934a-4b46-bfbe-e3f1f46caa46","herodotus_book-2.xml","Αἰγύπτιοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::6;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::15","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","collective|ethnic","","",""
"1f7c740a-a714-483d-bbb4-3cbc08b9c646","herodotus_book-2.xml","Ψαμμήτιχον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::28;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::38","PERSON","","","","","","","","Psammetichus|person","","",""
"b98c5055-3837-4d67-80f1-65f2a8b7370e","herodotus_book-2.xml","Ψαμμήτιχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::118;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::128","PERSON","","","","","","","","Psammetichus|person","","",""
"e69370e5-9ff9-4ea2-a74f-00632063d11d","herodotus_book-2.xml","Φρύγας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::202;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[1]/p[1]::208","PLACE","http://pleiades.stoa.org/places/981543","Phrygia","","37.5","32.5","province","VERIFIED","collective|ethnic","","",""
"c200212d-56b6-4f85-a734-e868e0f77e72","herodotus_book-2.xml","Ψαμμήτιχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::1;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[2]/p[1]::11","PERSON","","","","","","","","Psammetichus|person","","",""
"db5aa2c3-fc4d-4df1-95c3-7fc8a1df0e9d","herodotus_book-2.xml","Ψαμμήτιχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[3]/p[1]::45","PERSON","","","","","","","","Psammetichus|person","","",""
"c5ce2532-1eed-4a8c-a067-7d7b95141c48","herodotus_book-2.xml","Ψαμμήτιχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[4]/p[1]::210;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[4]/p[1]::220","PERSON","","","","","","","","Psammetichus|person","","",""
"c67eae8a-cf3d-43e0-9484-d670224c5d33","herodotus_book-2.xml","Φρύγας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[4]/p[1]::292;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[4]/p[1]::298","PLACE","http://pleiades.stoa.org/places/981543","Phrygia","","37.5","32.5","province","VERIFIED","collective|ethnic","","",""
"a10f88c9-aa3f-473f-a6a3-13342fc6cb95","herodotus_book-2.xml","Αἰγύπτιοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::18;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::27","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","collective|ethnic","","",""
"20c92390-f08f-4a8e-9ba2-cade83347745","herodotus_book-2.xml","Φρύγας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::68;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::74","PLACE","http://pleiades.stoa.org/places/981543","Phrygia","","37.5","32.5","province","VERIFIED","collective|ethnic","","",""
"47d7916e-ac6a-44e4-9afa-ce9cd412b202","herodotus_book-2.xml","Ἡφαίστου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::133;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::141","PERSON","","","","","","","","Hephaestus|person|mythological","","",""
"ce882db0-517e-4ca3-986c-0dcfb700b6d0","herodotus_book-2.xml","Μέμφι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::149;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::154","PLACE","http://pleiades.stoa.org/places/736963","Memphis|Memphis, Mit Rahina","-6000/2000","29.849667","31.254278","settlement,urban","VERIFIED","location","","",""
"e9dcd2bf-8f23-4644-98d3-68ca92949ccf","herodotus_book-2.xml","Ἕλληνες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::163;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::170","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","collective|ethnic","","",""
"f0bcb858-5536-4518-9777-ff0bf7caad9b","herodotus_book-2.xml","Ψαμμήτιχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::233;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[2]/div[5]/p[1]::243","PERSON","","","","","","","","Psammetichus|person","","",""
"2d6a1a80-109e-47fa-a214-f797ace1759d","herodotus_book-2.xml","Μέμφι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::72;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::77","PLACE","http://pleiades.stoa.org/places/736963","Memphis|Memphis, Mit Rahina","-6000/2000","29.849667","31.254278","settlement,urban","VERIFIED","location","","",""
"b04a275a-eacb-4f95-9758-8fb30fab5d05","herodotus_book-2.xml","Ἡφαίστου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::111;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::119","PERSON","","","","","","","","Hephaestus|person|mythological","","",""
"fe788a43-09f7-4aa7-81bd-6b0a38eceba4","herodotus_book-2.xml","Θήβας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::135;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::140","PLACE","http://pleiades.stoa.org/places/786017","Diospolis Magna/Thebai|Diospolis Magna/Thebai, Al Uqsur (Luxor)","-2600000/2100","25.70247","32.65285","settlement,temple-2","VERIFIED","location","","",""
"b26d1cf5-550b-454a-bc97-1fa264ef4f02","herodotus_book-2.xml","Ἡλίου πόλιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::151;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::162","PLACE","http://pleiades.stoa.org/places/727117","Heliopolis|Heliopolis/Helius/Heliu/Solis Oppidum, Tell Hisn","-2600000/2000","30.129369","31.305179","settlement","VERIFIED","location","","",""
"d760089b-6c78-4351-b59f-73d70663e80c","herodotus_book-2.xml","Μέμφι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::248;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::253","PLACE","http://pleiades.stoa.org/places/736963","Memphis|Memphis, Mit Rahina","-6000/2000","29.849667","31.254278","settlement,urban","VERIFIED","location","","",""
"4b4fd9d8-7804-4f7a-a5f8-4176d3dccf25","herodotus_book-2.xml","Ἡλιοπολῖται","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::262;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::273","PLACE","http://pleiades.stoa.org/places/727117","Heliopolis|Heliopolis/Helius/Heliu/Solis Oppidum, Tell Hisn","-2600000/2000","30.129369","31.305179","settlement","VERIFIED","collective|ethnic","","",""
"6391b400-63da-48ec-8e0f-3472f19275a0","herodotus_book-2.xml","Αἰγυπτίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::283;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[3]/div[1]/p[1]::292","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","collective|ethnic","","",""
"93da4e24-511f-4422-8aa2-910a790913dd","herodotus_book-2.xml","Αἰγυπτίους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[1]/p[1]::66;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[1]/p[1]::76","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","collective|ethnic","","",""
"781ad220-338c-4cb1-baec-00e5e0970e27","herodotus_book-2.xml","Ἑλλήνων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[1]/p[1]::230;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[1]/p[1]::237","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","collective|ethnic","","",""
"342c4b87-ead9-4342-95b9-d825aee377ae","herodotus_book-2.xml","Ἕλληνες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[1]/p[1]::257;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[1]/p[1]::264","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","collective|ethnic","","",""
"35faba23-c767-4257-a8dd-f324941522c2","herodotus_book-2.xml","Αἰγύπτιοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[1]/p[1]::328;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[1]/p[1]::337","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","collective|ethnic","","",""
"9cadffe2-6c8f-47f5-8aa6-2bf6fe70ba9d","herodotus_book-2.xml","Αἰγυπτίους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[2]/p[1]::42;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[2]/p[1]::52","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","collective|ethnic","","",""
"5cb95c32-8846-4b40-95c9-c8fb7a3ef6dc","herodotus_book-2.xml","Ἕλληνας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[2]/p[1]::65;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[2]/p[1]::72","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","collective|ethnic","","",""
"8ca25c8c-17b9-4ac7-8483-584eabaf20e5","herodotus_book-2.xml","Αἰγύπτου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[2]/p[1]::264;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[2]/p[1]::272","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"60ec54f8-7a1e-4a32-98fa-c3c435c582e7","herodotus_book-2.xml","Μῖνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[2]/p[1]::289;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[2]/p[1]::293","PERSON","","","","","","","","Menes|person","","",""
"be04f89f-3559-41ad-84e6-bbe703db018f","herodotus_book-2.xml","Θηβαϊκοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[3]/p[1]::22;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[3]/p[1]::30","PLACE","http://pleiades.stoa.org/places/786017","Diospolis Magna/Thebai|Diospolis Magna/Thebai, Al Uqsur (Luxor)","-2600000/2100","25.70247","32.65285","settlement,temple-2","VERIFIED","location","","",""
"6ba7427a-dc47-4f1c-a5fc-ebe05dea7c75","herodotus_book-2.xml","Αἴγυπτον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[3]/p[1]::44;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[3]/p[1]::52","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"b10201c4-3ee1-4953-ab77-7aae1d734d62","herodotus_book-2.xml","Μοίριος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[3]/p[1]::122;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[4]/div[3]/p[1]::129","PLACE","http://pleiades.stoa.org/places/736967","Moeris L.","-0330/0640","29.453611","30.580833","lake","VERIFIED","location","","",""
"beb5d85d-7f9f-40cc-96a8-3922f3065b88","herodotus_book-2.xml","Αἴγυπτος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[5]/div[1]/p[1]::112;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[5]/div[1]/p[1]::120","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"c10a1c2c-253b-4b19-abcd-dd08e10c1dc8","herodotus_book-2.xml","Ἕλληνες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[5]/div[1]/p[1]::129;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[5]/div[1]/p[1]::136","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","collective|ethnic","","",""
"90c20000-b31f-4960-9524-823cba9e706d","herodotus_book-2.xml","Αἰγυπτίοισι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[5]/div[1]/p[1]::156;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[5]/div[1]/p[1]::167","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","collective|ethnic","","",""
"ae47db9b-bafc-41c7-912e-a95c86a262e3","herodotus_book-2.xml","Αἰγύπτου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[5]/div[2]/p[1]::1;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[5]/div[2]/p[1]::9","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"285e7b7b-c1c5-4225-b5e2-ebf043ee3351","herodotus_book-2.xml","Αἰγύπτου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::20;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::28","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"cd32eccc-f36f-4ce1-afb4-ab4ade1d3594","herodotus_book-2.xml","Αἴγυπτον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::98;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::106","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"5aebd92f-84c4-4125-b612-36357716616b","herodotus_book-2.xml","Πλινθινήτεω κόλπου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::115;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::133","PLACE","http://pleiades.stoa.org/places/730147","Plinthinos kolpos","-0030/0640","","","unlocated","VERIFIED","location","","",""
"f9290cc8-ce22-4e61-872b-ef75067bc68b","herodotus_book-2.xml","Σερβωνίδος λίμνης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::140;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::157","PLACE","http://pleiades.stoa.org/places/688025","Serbonitis L.","","31.25","33.25","lake","VERIFIED","location","","",""
"3035dcd2-e6a9-41ba-8f32-f8500951256a","herodotus_book-2.xml","Κάσιον ὄρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::170;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[1]/p[1]::181","PLACE","http://pleiades.stoa.org/places/687872","Casius Mons|Casius Mons, Ras Qasrun/Khatib el Gals","-0550/0640","31.2116","33.0779","mountain","VERIFIED","location","","",""
"8e3ba245-507f-41d2-9d77-bfe52ebe053c","herodotus_book-2.xml","Αἰγύπτιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[3]/p[1]::68;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[6]/div[3]/p[1]::77","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"65a23e33-25e0-465a-a397-6843d6a104f3","herodotus_book-2.xml","Αἰγύπτου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::15;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::23","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"8979aed8-c302-46a7-8cc3-84ae2c03a133","herodotus_book-2.xml","Ἡλίου πόλιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::98;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::110","PLACE","http://pleiades.stoa.org/places/727117","Heliopolis|Heliopolis/Helius/Heliu/Solis Oppidum, Tell Hisn","-2600000/2000","30.129369","31.305179","settlement","VERIFIED","location","","",""
"bccf7397-7dd9-4f43-ada0-540f2d64c36f","herodotus_book-2.xml","Αἴγυπτος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::139;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::147","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"4230c0f3-c4b4-4116-aa25-83df2774d842","herodotus_book-2.xml","Ἡλίου πόλιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::207;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::218","PLACE","http://pleiades.stoa.org/places/727117","Heliopolis|Heliopolis/Helius/Heliu/Solis Oppidum, Tell Hisn","-2600000/2000","30.129369","31.305179","settlement","VERIFIED","location","","",""
"5dcceb3f-f039-433e-a204-3e40f9fccc11","herodotus_book-2.xml","Ἀθηνέων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::268;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::275","PLACE","http://pleiades.stoa.org/places/579885","Athenae|Athenae, Athína","-0750/2100","37.971687","23.726464","settlement","VERIFIED","location","","",""
"b8cc7c36-319e-4e53-a0e5-f174b79187b2","herodotus_book-2.xml","Πῖσαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::328;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::333","PLACE","http://dare.ht.lu.se/places/10595","Pisae|Pisae, Pisa|Pisa","-0550/2100","43.719417","10.400106","bath,settlement","VERIFIED","location","","",""
"84691dbc-e696-4b9f-bca8-3ae690054469","herodotus_book-2.xml","Διὸς τοῦ Ὀλυμπίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::355;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[1]/p[1]::372","PERSON","","","","","","","","Zeus|person|mythological","","",""
"2e599615-dfec-428e-a4d4-4a7824743353","herodotus_book-2.xml","Πῖσαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::134;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::139","PLACE","http://dare.ht.lu.se/places/10595","Pisae|Pisae, Pisa|Pisa","-0550/2100","43.719417","10.400106","bath,settlement","VERIFIED","location","","",""
"ed1cd727-0664-4b57-bb31-ef807b65e654","herodotus_book-2.xml","Ἀθηνέων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::143;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::150","PLACE","http://pleiades.stoa.org/places/579885","Athenae|Athenae, Athína","-0750/2100","37.971687","23.726464","settlement","VERIFIED","location","","",""
"5adb38ef-b389-47e9-b3af-64311bb87dd6","herodotus_book-2.xml","Ἡλίου πόλιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::221;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[7]/div[2]/p[1]::232","PLACE","http://pleiades.stoa.org/places/727117","Heliopolis|Heliopolis/Helius/Heliu/Solis Oppidum, Tell Hisn","-2600000/2000","30.129369","31.305179","settlement","VERIFIED","location","","",""
"a6db8043-82de-482b-b0ff-909f33cc641a","herodotus_book-2.xml","Ἡλίου πόλιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::7;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::19","PLACE","http://pleiades.stoa.org/places/727117","Heliopolis|Heliopolis/Helius/Heliu/Solis Oppidum, Tell Hisn","-2600000/2000","30.129369","31.305179","settlement","VERIFIED","location","","",""
"37023883-9fa8-4cd4-91b2-2bc760abd9cc","herodotus_book-2.xml","Αἴγυπτος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::42;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::50","PLACE","http://pleiades.stoa.org/places/981503","Ancient Egypt (region)","-1000/0640","19.211408766666665","30.567329633333333","region","VERIFIED","location","","",""
"1e14dec9-6d96-46c1-805d-567d02d767a8","herodotus_book-2.xml","Ἀραβίης ὄρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::67;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[1]/p[1]::79","PLACE","","","","","","","NOT_IDENTIFIABLE","location","The location of the Arabian mountains is unresolved.","",""
