UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,Authority Link,First-level tag,Second-level tag,Typology,Visited or referenced,Other,COMMENTS,GROUP_ID,GROUP_ORDER
bf01de37-cb0b-4f2a-b1ab-f55edb1236e6,anabasis_book7_english.txt,Seuthes,char-offset:69727,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
42174dbb-1d6e-468c-8be6-1e535dfb606e,anabasis_book7_english.txt,Thracian,char-offset:69884,PLACE,http://pleiades.stoa.org/places/501638,Thracia,-0750/0640,40.288041,23.129408,unknown,VERIFIED,Thrace|collective|ethnic|region,https://en.wikipedia.org/wiki/Thrace.,collective,ethnic,region,,,,,
8b498c9f-8c7d-444d-98b7-e92f113540fc,anabasis_book7_english.txt,Greek,char-offset:69900,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
d1d8d272-8cc1-4338-9b82-2ae32061557b,anabasis_book7_english.txt,Greeks,char-offset:69930,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
9124508f-dada-4e6a-ad19-e9c8524a6c11,anabasis_book7_english.txt,Heracleides,char-offset:69975,PERSON,,,,,,,,Heracleides|person,https://en.wikipedia.org/wiki/Heracleides_of_Maroneia.,person,,,,,,,
659af334-dda1-44c9-840a-681edab0e630,anabasis_book7_english.txt,Seuthes,char-offset:70030,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
d0f1fa19-b39a-4ab5-b9be-170b1e74678a,anabasis_book7_english.txt,Seuthes,char-offset:70234,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
5dca9159-1e86-4f20-8f75-facb06f88194,anabasis_book7_english.txt,Abrozelmes,char-offset:70247,PERSON,,,,,,,,abrozelmes|person,abrozelmes,person,,,,,,,
54ffbfcf-2249-4643-b16e-36adda481dcb,anabasis_book7_english.txt,Xenophon,char-offset:70279,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
cb9d1df4-5c62-49d1-a12e-2e51feaad881,anabasis_book7_english.txt,Polynicus,char-offset:70566,PERSON,,,,,,,,polynicus|person,polynicus,person,,,,,,,
a45f2e40-ee00-424a-942c-e83a5ff01db0,anabasis_book7_english.txt,Xenophon,char-offset:70584,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
466d7edb-c02e-4d78-a1e5-86b34f7c079a,anabasis_book7_english.txt,Lacedaemonians,char-offset:70627,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,Lacedaemon|collective|ethnic|region,https://en.wikipedia.org/wiki/Sparta.,collective,ethnic,region,,,,,
ab033dc9-fd39-41ae-851c-e21d73126b31,anabasis_book7_english.txt,Thibron,char-offset:70681,PERSON,,,,,,,,Thibron|person,https://en.wikipedia.org/wiki/Thibron_(harmost).,person,,,,,,,
28918153-fc2c-4197-9262-97e90dd2dd60,anabasis_book7_english.txt,Xenophon,char-offset:70729,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
6cc2eec7-d726-48d9-b4ed-c88845f7f452,anabasis_book7_english.txt,Zeus the King,char-offset:70903,PERSON,,,,,,,,Zeus|person|mythological,https://en.wikipedia.org/wiki/Zeus.,person,mythological,,,,,,
b466c596-5635-4c92-aad5-2a5ba57b42e4,anabasis_book7_english.txt,Seuthes,char-offset:70992,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
cea7216a-2406-4a92-acc2-2a2a82cd7fa0,anabasis_book7_english.txt,Seuthes,char-offset:71023,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
29b4a32d-bfaf-4f51-a914-241153644c28,anabasis_book7_english.txt,Seuthes,char-offset:71122,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
7611532d-72e7-483c-bcd7-1d3aca08f2c3,anabasis_book7_english.txt,Greeks,char-offset:71177,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
042df44d-0048-4dc9-9e85-f194e4df2076,anabasis_book7_english.txt,Seuthes,char-offset:71347,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
13438656-2f9d-4723-a41a-bfc1c79c8fd2,anabasis_book7_english.txt,Medosades,char-offset:71358,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
c0cfd40b-9613-406e-96c6-b0f4960b7bbd,anabasis_book7_english.txt,Medosades,char-offset:71396,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
a2308e5a-e750-4d59-bc36-3882bd155bf1,anabasis_book7_english.txt,Greeks,char-offset:71470,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
f3e971ce-76ab-4169-8a87-285a02827d92,anabasis_book7_english.txt,Odrysian,char-offset:71515,PLACE,http://pleiades.stoa.org/places/216906,Odrysae,-0330/0300,42.61977195,25.33686355,region,VERIFIED,Odrysian|collective|organization|region,https://en.wikipedia.org/wiki/Odrysian_kingdom.,collective,organization,region,,,,,
68dad2cd-97ff-434e-82df-7cc67f8f78ce,anabasis_book7_english.txt,Xenophon,char-offset:71665,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
1aab682e-3d0a-44e3-9fbc-129c9c0ad6a5,anabasis_book7_english.txt,Greek,char-offset:71689,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
6ec28647-7ae9-4497-85f1-4bd7c9eaf78a,anabasis_book7_english.txt,Xenophon,char-offset:71704,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
ad5d2ebc-e16e-4fc2-b3f6-c37e2bc778a5,anabasis_book7_english.txt,Medosades,char-offset:71831,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
d41d9da3-31cf-4edc-b766-0e0ee635342f,anabasis_book7_english.txt,Greeks,char-offset:71852,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks.,collective,ethnic,region,,,,,
5f5671fc-1107-472d-bb7b-2f2358f3273a,anabasis_book7_english.txt,Xenophon,char-offset:71883,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
1b0ddb55-1437-48c8-9b6c-629c81f96b18,anabasis_book7_english.txt,Seuthes,char-offset:71974,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
e195998d-cdd6-4cb3-a1d4-8fff70e14f67,anabasis_book7_english.txt,Medocus,char-offset:72014,PERSON,,,,,,,,Medocus|person,https://en.wikipedia.org/wiki/Amadocus_I.,person,,,,,,,
69f60195-3bb7-4ecf-9ed3-701b6da36a59,anabasis_book7_english.txt,Xenophon,char-offset:72291,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
993b6b91-a6c9-4b58-9457-69ed721d5a5d,anabasis_book7_english.txt,Odrysian,char-offset:73705,PLACE,http://pleiades.stoa.org/places/216906,Odrysae,-0330/0300,42.61977195,25.33686355,region,VERIFIED,Odrysian|collective|organization|region,https://en.wikipedia.org/wiki/Odrysian_kingdom.,collective,organization,region,,,,,
2cf68996-42af-433a-b7e7-1187c6e7699b,anabasis_book7_english.txt,Lacedaemonians,char-offset:73970,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,Lacedaemon|collective|ethnic|region,https://en.wikipedia.org/wiki/Sparta.,collective,ethnic,region,,,,,
908a43dd-9102-453a-bc40-256fde9192ab,anabasis_book7_english.txt,Odrysian,char-offset:74307,PLACE,http://pleiades.stoa.org/places/216906,Odrysae,-0330/0300,42.61977195,25.33686355,region,VERIFIED,Odrysian|collective|organization|region,https://en.wikipedia.org/wiki/Odrysian_kingdom.,collective,organization,region,,,,,
4e64b247-ec14-4986-aead-8ce143fe213f,anabasis_book7_english.txt,Medosades,char-offset:74349,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
f2264643-46a9-4326-9ccf-0849f98de8fe,anabasis_book7_english.txt,Medocus,char-offset:74525,PERSON,,,,,,,,Medocus|person,https://en.wikipedia.org/wiki/Amadocus_I.,person,,,,,,,
4898adbe-cdf7-44ec-9e69-c3afaf3f29f8,anabasis_book7_english.txt,Medosades,char-offset:74735,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
5206871f-a7d9-4e61-b274-a89c6e540dd8,anabasis_book7_english.txt,Xenophon,char-offset:74803,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
